,Acc. public,Prec. public,Rec. public,F1 public,Public AUC score,Acc. private,Prec. private,Rec. private,F1 private,Private AUC score
0,0.9534,0.9494,0.5204,0.9485,0.9296,0.9532,0.9493,0.5223,0.9483,0.9303
