,Acc. public,Prec. public,Rec. public,F1 public,Public AUC score,Acc. private,Prec. private,Rec. private,F1 private,Private AUC score
0,0.9533,0.9497,0.5937,0.9506,0.9339,0.9531,0.9496,0.5989,0.9505,0.9331
