,Acc. public,Prec. public,Rec. public,F1 public,Public AUC score,Acc. private,Prec. private,Rec. private,F1 private,Private AUC score
0,0.9452,0.9501,0.7416,0.9472,0.935,0.9446,0.9497,0.7442,0.9467,0.9362
