,Acc. public,Prec. public,Rec. public,F1 public,Public AUC score,Acc. private,Prec. private,Rec. private,F1 private,Private AUC score
0,0.9533,0.9504,0.6206,0.9514,0.934,0.9536,0.9507,0.627,0.9517,0.9337
