,Acc. public,Prec. public,Rec. public,F1 public,Public AUC score,Acc. private,Prec. private,Rec. private,F1 private,Private AUC score
0,0.9527,0.9504,0.6381,0.9513,0.9325,0.9528,0.9506,0.6461,0.9515,0.9335
