,Acc. public,Prec. public,Rec. public,F1 public,Public AUC score,Acc. private,Prec. private,Rec. private,F1 private,Private AUC score
0,0.9526,0.9491,0.5989,0.9501,0.9327,0.9532,0.95,0.6128,0.9509,0.9343
