,Acc. public,Prec. public,Rec. public,F1 public,Public AUC score,Acc. private,Prec. private,Rec. private,F1 private,Private AUC score
0,0.9513,0.9481,0.6045,0.9492,0.9298,0.9514,0.9482,0.6086,0.9492,0.9323
