,Acc. public,Prec. public,Rec. public,F1 public,Public AUC score,Acc. private,Prec. private,Rec. private,F1 private,Private AUC score
0,0.9522,0.9493,0.6179,0.9503,0.9317,0.952,0.9492,0.6232,0.9502,0.9338
