,Acc. public,Prec. public,Rec. public,F1 public,Public AUC score,Acc. private,Prec. private,Rec. private,F1 private,Private AUC score
0,0.9538,0.9505,0.6101,0.9515,0.9333,0.954,0.9508,0.6175,0.9517,0.9339
