,Acc. public,Prec. public,Rec. public,F1 public,Public AUC score,Acc. private,Prec. private,Rec. private,F1 private,Private AUC score
0,0.9531,0.95,0.613,0.9509,0.9332,0.9531,0.9501,0.6239,0.9511,0.9332
