,Acc. public,Prec. public,Rec. public,F1 public,Public AUC score,Acc. private,Prec. private,Rec. private,F1 private,Private AUC score
0,0.9529,0.9493,0.5912,0.9502,0.9318,0.9528,0.9492,0.5938,0.9501,0.9338
