,Acc. public,Prec. public,Rec. public,F1 public,Public AUC score,Acc. private,Prec. private,Rec. private,F1 private,Private AUC score
0,0.9525,0.9495,0.6141,0.9505,0.9323,0.9532,0.9503,0.623,0.9512,0.9337
