,Acc. public,Prec. public,Rec. public,F1 public,Public AUC score,Acc. private,Prec. private,Rec. private,F1 private,Private AUC score
0,0.9411,0.9492,0.7612,0.9443,0.9328,0.9416,0.9492,0.762,0.9446,0.9336
